2.9515255860163644E7,1.3648409943440963E7,1.1887109052460775E7,2.1646900692885887E10,1.8956592177476006E12,6.382925410686896E7,4972523.421285378,1.655553682970789E13,1.614918958787537E10,4.1659694987134824E9,3.825426492875226E11,3.3493662043774053E7,4.236810107077634E7,3.699524002967655E7,1.5230675373348944E10,2.9109660273132887E9,1.0058672815998016E7,2.450934281985441E8,1.940481427372743E11,4.3380241493786134E7,1.5287254160740457E7,1.2915271887003597E7,1.0937413913622085E7,7.584825301283334E11,1.1975849928144751E7,435475.3823694318,5.4820201944751245E11,4.134835232194596E7,1.559481483295186E11,8.569675680672873E8,
2.9515255860163644E7,1.848121877746565E11,2.0329130955324975E8,2.1646900692885887E10,1.8956592177476006E12,4.936021040628806E8,1.4039383914532955E9,1.655553682970789E13,1.614918958787537E10,1.7369612577112852E12,3.825426492877771E11,1.0394739836676142E8,4.236810107077634E7,3.699524002967655E7,1.5230675373348944E10,5.706943350523597E11,8.56467520660314E8,2.0578921427496777E9,2.6064031558423387E13,4.3380241493787214E7,9.772173152005745E7,5.905793703558125E8,2.0473718634941187E11,7.584825301283334E11,2.381430558245728E7,8.763589331721992E10,5.6362798942691385E19,2.616162808936056E8,2.851146621158442E12,6.496434549206047E10,
3.580281741174597E7,1.848121877746565E11,3.918979834807224E9,2.1646900692885887E10,4.843776105118226E15,4.9464548459074754E8,1.910081509146818E10,2.609322019804775E22,2.64981872609192E12,1.8854085046313805E13,2.439151452798116E13,2.179776362280401E8,4.3404967127350765E8,3.7608085492017725E12,1.5230675373348944E10,5.706943350523597E11,9.1006937557158E9,2.0578921427496777E9,2.6064031558423387E13,1.398923889803381E11,3.073557037698344E8,5.905793703558125E8,2.0473718634941187E11,7.584825301283334E11,2.9761334975103516E10,8.702520839539292E13,5.636279895444198E19,5.000082734579891E11,1.03122112152755792E17,6.49643454920605E10,
3.719890313564079E11,1.5471944974000305E15,9.743056158294744E9,4.505912040363101E12,4.843776105118226E15,2.7219278400146497E14,2.630951575584164E10,2.8222236199935875E22,6.1794445490124296E16,1.8854085046313805E13,1.0917253571901126E16,1.8960674519671912E12,2.896561511272816E9,7.919627969408751E12,2.3182826777201834E11,5.706943350523597E11,6.939749225720573E11,8.203949630980492E10,2.6064031558423387E13,5.4820201702662286E11,3.073557037698344E8,9.755229362849525E11,5.76787957629379E12,2.2626079093016303E14,2.9761336205940044E10,8.702520839539292E13,8.7889714637417E25,6.68324674339793E12,1.03122112152755792E17,6.49643454920605E10,
2.21959151781804E13,1.0200041641688904E16,1.6211377886655072E14,3.5962099376731475E17,2.153077374227362E20,4.0627793025532745E15,2.630951575584164E10,8.623730875084809E34,6.1794445490124296E16,2.02563917742236704E17,1.0917253571901126E16,8.332790088173567E15,1.1614379542541664E13,7.919627969408751E12,2.3182826777201834E11,1.0109768614082207E13,7.808224280651953E11,3.930476360874938E13,2.8447950744471592E16,7.4364169877198643E17,1.1185479950460974E12,1.5830674689662328E13,7.0689212822103545E12,5.407488984883465E19,1.3404685891855962E11,1.47644074243630112E17,8.7889714637417E25,2.933456243591464E13,2.3797726286820997E18,7.870365541107642E11,
2.2195915178217383E13,1.6032344077080882E16,1.6211377886655072E14,4.1425993178064385E22,1.577491239197613E22,4.062779302732383E15,2.630951575584164E10,8.623730875084809E34,6.7174576427918296E16,2.5303535025778836E18,1.0917253571901126E16,3.1737021476516077E17,5.5681264501246352E16,7.919627969408751E12,4.978550716525081E11,1.9499835844164128E14,7.808224280651953E11,3.930476360874938E13,8.9241259335335309E17,7.4364169877198643E17,8.926015723304888E13,2.24013712286756E19,4.2132286310015712E16,2.1775594582219272E21,1.3404685891855962E11,1.47644074331040032E17,8.7889714637417E25,9.6397028225466061E17,2.6261555984174848E18,4.628888305842607E13,
2.5831849553313785E13,3.620157225297076E22,1.6211377886655072E14,4.1425993178064385E22,3.9844207769141035E25,1.16529189735946522E18,1.1943723302812727E11,1.4432763829913262E41,7.208483352421926E22,2.5303535025778836E18,1.5382915634722733E22,3.1890014933303565E17,9.353155845569884E18,2.9584306789718425E14,7.145070808686312E16,1.9499835844164128E14,4.8425838470638925E14,3.930476360874938E13,2.3089481425707331E18,7.4364169877198643E17,2.46436113347162E20,2.240137122869698E19,1.42592662078887194E18,1.5266343543661603E25,6.518066343937575E12,1.47644074608036864E17,8.788971465602964E25,1.2323254348111615E23,2.6261555984174848E18,4.628888305842607E13,
1.868193427909244E16,3.620157225297076E22,1.8681934326556844E16,4.142599328686899E22,3.0294656535895764E30,4.52190793218339E19,1.1943723302812727E11,1.4432763829913262E41,2.2655091955503214E23,2.5303535025778836E18,2.7377810320934032E23,2.8780985296663434E18,1.0934065904907117E20,2.9584306789718425E14,7.145070808686312E16,1.2584379864709805E15,4.842583847065379E14,1.2963067075489117E14,1.746752005684573E23,4.4511062826085786E18,2.46436113347162E20,2.240137122869698E19,1.42592662078887194E18,1.546112090482916E25,6.518066343937575E12,3.3256970809469876E21,8.788971465602964E25,1.0040423488886145E28,2.6261555984174848E18,1.4246660575026644E16,
1.868193427909244E16,1.407756875097691E25,1.8681934432403736E16,4.142599328686899E22,3.0294656561073217E30,1.6999817737014997E26,8.600094198765798E12,1.4432763829913262E41,6.856168578571147E23,1.1150027708720547E20,2.7483030692452988E23,2.8780985296663434E18,1.0934065904907117E20,2.9584306789718425E14,5.0197359325765935E23,1.6226461127222108E16,4.512501549154874E15,1.8044750545860192E20,1.746752005684573E23,5.320809898872924E22,2.46436113347162E20,2.240137122869698E19,1.42592662078887194E18,2.6931226854649904E26,8.2198881585181E13,3.3256970809469876E21,8.788971465602964E25,1.0040423488886145E28,4.1597518369141195E19,6.7125011861502E16,
2.311219159396857E22,4.162270055970673E25,8.681962169604136E16,5.515401143997484E23,3.266934384517434E30,3.1992556037769013E40,8.055301178269616E14,9.04269412941586E56,3.119193652064611E28,4.599952373148526E21,1.9120577486889387E24,2.7445678730569216E19,1.0934065904907117E20,3.7927354030430715E15,5.019735934775333E23,2.6417425154864635E18,5.18492703987599E15,1.804475056071904E20,1.746752005684573E23,5.320809898872924E22,3.043545913548607E20,2.240137122869698E19,1.683508360506908E22,3.076977648716035E26,8.2198881585181E13,7.27414355265243E23,8.511300691855351E42,5.608404058109453E28,5.882871024441893E25,6.650674097002869E19,
2.311219159396857E22,2.690901073101919E28,8.681962188832888E16,1.5368774450321377E28,3.266934384517434E30,1.4742569963643287E45,1.692396988499664E15,9.04269412941586E56,3.119193652064611E28,7.444314588126692E25,1.7185529314390837E30,2.7575589340672106E19,1.0934065904907117E20,1.2937643457320018E16,5.019735934775333E23,2.9782115141859738E18,1.03583032895015616E18,1.8770096996837134E20,5.137958813137031E24,5.320809898872924E22,3.043545913548607E20,2.240137122869698E19,1.683508360506908E22,7.490930529306865E28,8.2198881585181E13,7.274149131951953E23,8.511300691855351E42,3.0890290166389552E29,5.882871231393139E25,5.282341490194356E20,
2.311219159396857E22,2.690901073101919E28,7.280444035794279E20,4.692200323425879E40,4.501033481197446E35,2.08491423868178E45,1.692396988499664E15,9.04269413280293E56,3.119193653241021E28,3.264208387653105E26,7.7456694448008305E31,1.5147447722918922E24,1.0934065904907117E20,1.2937643457320018E16,5.36078962954686E24,1.9634832771577893E21,1.03583032895015616E18,9.364115303071225E24,5.137958813137031E24,5.320809898872924E22,3.043649377271144E20,2.240137122869698E19,1.3157882402646213E28,7.490930529306865E28,9.243928369153425E18,2.032372823005796E25,8.511300691855351E42,3.0894231694545176E29,5.8828712369643835E25,7.351939078471031E20,
1.0897066667821643E24,2.690901073101919E28,7.321862845674615E23,4.692200325232311E40,4.501033481197446E35,1.1353211174011171E50,7.129447535284324E19,1.0311224964555232E58,3.119193656706645E28,1.150789550729169E31,7.7456694448008305E31,5.473730364910624E24,8.785562163374743E20,1.2937643457320018E16,1.1813595100565949E40,1.96348327715779E21,5.236520644497144E19,2.856878679658024E25,5.137958813137031E24,5.320809898872924E22,7.252419634379578E20,8.746541120798707E23,1.3157882718535886E28,4.04057106711884E37,9.243928369153425E18,2.032372823005796E25,8.511300694453777E42,5.332869182504099E34,2.6173869668545883E27,8.786446181868148E23,
1.0897066667821643E24,2.690901073101919E28,7.671883290053479E23,4.328846007858333E41,4.501033481197446E35,1.1353211174011171E50,4.859658334403653E20,1.6080568280427987E59,8.65620933412141E32,1.150789550729169E31,7.7456694448008305E31,5.473730364910624E24,6.974913466961642E32,1.2937643457320018E16,1.181359511658993E40,1.96348327715779E21,5.236520667175928E19,2.856878679658024E25,6.4221473617692725E35,8.02470559522061E30,8.410137012174458E24,8.746541120798707E23,2.6403195043690086E30,1.7644942586635642E38,9.243928369153425E18,2.4719885349608296E26,3.0973022866235623E47,5.332869182504099E34,2.6173873918266687E27,7.311186185133281E27,
5.81331119243371E25,2.6708956560251725E30,9.178727471879648E25,4.8070661503524505E45,4.501033481197446E35,1.6055865218767854E50,1.6301506058011693E24,1.6080568280427987E59,8.65620933412141E32,1.150789550729169E31,7.745669444800832E31,5.473730364910624E24,4.6563299369843526E38,2.21814010032449568E17,1.181359511658993E40,3.442925010439673E21,7.405558549514163E19,2.856878679658024E25,6.4221473617692725E35,8.02470559522061E30,8.410137012236035E24,8.746541120798707E23,2.6403195043690086E30,1.7644942586635642E38,9.243928369153425E18,6.333941311901309E29,1.6593164321723886E48,5.521853952287919E34,2.618516091112789E27,6.3073058592879256E32,
5.8133116214220226E25,2.6708956560251725E30,9.178732031634846E25,4.8070661503524505E45,4.501033481197446E35,1.6055865218767854E50,1.6301506058011693E24,1.6080568280427987E59,6.212865140526302E33,1.150789550729169E31,3.624122535372442E36,3.4985216127184508E25,4.6563299369843526E38,2.21814010032449568E17,1.181359511658993E40,1.4441239321653356E22,8.228168797545015E24,5.356041224254671E30,6.4221473617692725E35,8.02470559522061E30,8.410137012236035E24,8.746541120798707E23,6.64158641294607E33,1.7644942586635642E38,9.243928369153425E18,9.680156475798848E30,5.875441992524879E48,9.051961847789552E36,5.058602436448355E33,2.3708435779125853E33,
5.8133116214220226E25,2.6708956560251725E30,9.17873203163486E25,5.840511002599945E48,8.669273519171587E38,8.598359046441612E52,1.679317038651842E26,6.650272225128816E59,6.212865140526302E33,1.150789550729169E31,1.2729820726463555E38,4.334782899525101E28,4.602811102288462E40,2.21814010032449568E17,5.2344648469426684E41,1.4958095890828338E27,8.22816880218896E24,5.356041224254671E30,8.1553109907368875E40,2.5428559750966986E31,8.410137012236035E24,8.746541123925155E23,5.770474673893267E36,1.7644942586635642E38,9.248369526806854E18,9.680162203206264E30,1.4784120308218482E49,3.977336318248366E42,5.058602436448355E33,2.3708435779125853E33,
5.8133116214220226E25,2.783925505192273E30,9.475707392680869E31,6.9559182221756E48,8.669273519171587E38,3.76843297369097E54,1.679317038651842E26,1.8682631663448917E64,6.212865140526302E33,2.4592601199935737E32,1.6141349116710015E40,1.9729875813472912E29,4.602811102288462E40,2.70996329175677376E17,5.234464846942671E41,1.0551422228833707E29,8.776426858413841E25,5.356041224254671E30,8.1553109907368875E40,2.5428559750966986E31,8.410137012236035E24,8.746541123925155E23,1.3849630801585925E39,1.7644942586635642E38,9.248369526806854E18,1.5354046686409272E32,2.95805819616884E49,3.977336318248366E42,5.0597292958323087E33,2.3708435779125853E33,
5.9237899476625715E26,2.0484658080451106E35,9.475707392680869E31,6.9559182221756E48,8.669273519171587E38,4.314178668428355E54,1.6793170386532305E26,1.8682631663448917E64,6.212865140526302E33,8.765037377195362E32,1.6141349116710015E40,1.9729875813472912E29,4.535148794122295E44,7.582563751896353E21,8.317578387955817E42,1.2357969551966091E33,3.7593593000402306E26,5.356041224254671E30,3.783120972097824E41,5.904977308297165E43,8.410137012236035E24,8.746541123925155E23,1.0206355983356188E53,1.445720050793234E41,9.248369526806854E18,1.5354189586317406E32,9.861297382432445E54,2.0706699037916773E45,4.4711203466246345E35,3.930527388817094E33,
5.9237899476625715E26,2.0484658080451106E35,9.475707392680869E31,5.135641610008431E50,8.669273519171587E38,4.314178668428355E54,3.832487282884284E31,1.8682631663448917E64,9.536114333625392E39,3.1093435621169655E36,2.126446276736313E44,6.760824791387745E29,4.535148794122295E44,1.093187499945898E22,1.5671283699637633E46,1.2357969551966091E33,1.3765313464192221E28,8.056610292760177E34,3.4781428693945073E45,5.904977308297165E43,8.410137012236035E24,8.132062123679114E25,2.4168839657780486E57,1.445720050793234E41,6.622060114148992E19,1.5384492992842627E32,1.3401572947787044E59,2.3794199862898035E60,2.737390237370736E36,3.930527388817094E33,
5.9237899476625715E26,1.0370265739751637E38,9.475707392680869E31,7.848773015490753E54,5.156201050479244E39,4.314178668428355E54,9.929328469774797E31,1.235766461442394E70,2.043556277618213E50,3.1093435621169655E36,2.126446276736314E44,1.5058475410834193E31,4.535148794122295E44,1.093187499945898E22,1.5671283699637633E46,1.2357969551966091E33,4.101777434404827E33,8.056610292760177E34,6.750247082653658E45,5.47863715472688E45,3.178038012880803E27,8.807959824877773E25,2.4168839657780486E57,1.445720222615133E41,6.622060114148992E19,2.4678738020990175E33,1.3401572947787044E59,2.3794199862898035E60,2.737390237370736E36,4.302856708350826E33,
4.113669794640939E27,1.0370265739751637E38,9.475707392680869E31,7.848773015490753E54,5.156201050479244E39,2.2269368718978758E61,1.5699047736224649E32,1.235766461442394E70,2.043556277618213E50,3.1093435621169655E36,2.126446276736314E44,2.4998162814796627E32,1.7362602495386566E45,1.093187499945898E22,1.5671283699637633E46,1.218223876851892E36,1.1742074453423444E35,8.056611158479812E34,6.750247082653658E45,1.446957330469973E59,3.1780380128808564E27,1.725293212657176E26,3.818318330316451E58,3.1656964250004467E41,1.6793218369904158E20,2.4678738020990175E33,1.3401572947787044E59,2.3794199862898035E60,2.737390237370736E36,8.945255741823864E37,
4.113669794640939E27,1.7513782214030914E38,9.475707397634155E31,7.848773015490753E54,2.327237565852325E45,2.2269368718978758E61,1.516896184167604E36,1.235766461442394E70,2.043556277618213E50,3.1093435621169655E36,2.1264462767373716E44,5.2528715450303546E36,1.7362602495386566E45,1.093187499945898E22,2.4018271907053507E47,1.2182238768521254E36,1.1742074453423444E35,6.932317255973109E35,6.750247082658366E45,1.446957330469973E59,3.1780380128808564E27,2.1543637040714022E27,9.930846500737164E58,1.1107177945810218E43,3.1776074622989895E22,4.710846929978189E37,1.822431128560787E63,4.118569726265684E60,2.737390237370736E36,8.945255741823864E37,
4.113669794640939E27,1.832194583476192E38,9.475707397634155E31,7.848773015490753E54,3.585733681001281E45,2.2269368718978758E61,2.6505228460497846E36,3.277901322016666E70,2.043556277618213E50,3.1093435621169655E36,3.0072491642188044E44,1.5900766962879565E37,1.7895819869594244E45,1.093187499945898E22,2.4018271907053507E47,1.2182238768521254E36,1.1742074453423444E35,6.932317255973109E35,6.750247082732701E45,1.446957330469973E59,5.173044043141256E28,2.1543637040714022E27,4.67217370718156E65,1.1107177945810218E43,3.1776074622989895E22,4.710846929978189E37,2.249191963643585E65,2.7380748029533036E68,1.6245911633170674E40,8.945255741823864E37,
4.425303550427513E34,1.832194583476192E38,9.487029770495514E31,8.791421959438876E54,4.320068394011857E53,2.2269368718978758E61,2.6505228460497846E36,3.277901322016666E70,2.043556277618213E50,3.1093435621169655E36,3.0072491642188044E44,1.5900766962879565E37,4.2673215886753674E45,1.093187499945898E22,2.4018271907053507E47,2.834069204142387E40,1.1742074453423444E35,8.774573468538845E35,6.750247082732701E45,6.80267164115164E59,5.173044043141256E28,1.0515848524775714E32,4.67217370718156E65,1.1107177946813426E43,1.2893132577892725E23,9.03552410755664E37,2.1122720948775004E74,2.7380748029533036E68,1.6245911633170674E40,6.14621131676476E42,
4.425303550427513E34,7.200648320120574E44,2.2532316833337607E34,8.791421959438876E54,1.4619088090653855E54,2.2269368718978758E61,2.879368496623426E37,4.355186826828803E71,7.339869329000238E65,2.12295761800921E38,6.035259907501744E48,1.5900766969019196E37,4.2673215886753674E45,1.0931875000293268E22,2.4018271907053507E47,2.834069204142387E40,7.185667558257967E38,8.774573468538845E35,6.750247082732701E45,6.80267164115164E59,8.321926231466361E30,1.0515848524775714E32,4.67217370718156E65,1.1885910439022981E43,1.5926853443640335E28,9.03552410755664E37,2.112273187608075E74,2.7380748029533036E68,1.6245911633170674E40,3.682914764230614E45,
4.425303550427513E34,7.200648320120574E44,2.2532316833337607E34,8.791421959438876E54,4.920586915959415E56,2.2269368718978758E61,5.0382660667125165E40,4.355186826828803E71,1.692116928490842E67,2.12295761800921E38,6.035259907501744E48,1.5900766969019196E37,1.383715251468084E50,1.0931875000293268E22,2.4018271907053507E47,2.834069204142387E40,2.2460696677957386E40,2.4948825197525788E36,7.408509585401366E49,6.80267164115164E59,1.529014935438511E31,1.051584852479898E32,8.188500490605693E65,1.1885910439022981E43,1.9471344978162785E28,8.790462016238584E44,2.112273187608075E74,4.512319144960475E68,4.6103580715757974E44,3.682914764230614E45,
7.100960366473847E38,7.200648320120574E44,7.805588306231795E47,8.725339555724488E57,4.920586915959415E56,2.2269368726161005E61,4.5164234198909643E46,3.2352963846985477E75,3.990062934194954E67,2.122957618009211E38,3.5608926730201835E50,4.0906440406321226E47,1.383715251468084E50,6.181791190257789E22,2.4018271907053507E47,2.834069204142387E40,1.1664003347947077E44,4.417921882722005E37,7.408509585401366E49,8.67962663716395E63,1.8577668174125736E33,2.433216978741252E38,8.188500490605693E65,3.185960406757508E45,9.500350205577569E31,8.790462016238584E44,2.112273187608075E74,7.344108498018945E68,2.553638266504376E50,3.682914765561672E45,
7.100960366473847E38,7.200648320120574E44,7.805588306231795E47,1.4375441277290211E60,1.0817734600265858E58,2.2269368726161005E61,4.5164234198909643E46,3.2352963846985477E75,1.47273920929517E69,8.632435949089255E44,3.56089267303023E50,4.0906440406321226E47,1.383715251468084E50,6.181791190257789E22,2.401827190927376E47,2.8340692041425914E40,1.1664003347947077E44,2.4820809242105608E42,7.408509585401366E49,8.67962663716395E63,1.6943847590525843E37,2.433216978741252E38,8.125363327060258E68,3.185960406757508E45,9.500350205577569E31,8.790462016238584E44,2.112273187608075E74,7.344108498018945E68,2.553638266504376E50,3.682914765564803E45,
3.2234118789625077E39,7.200648320120574E44,7.80558831118383E47,2.0329944020486625E60,2.102780237761054E61,8.64669669147364E68,4.5164234198909643E46,3.2352963846985477E75,1.47273920929517E69,8.632435949092594E44,4.380695200503494E50,9.807809785151461E47,1.383715251468084E50,6.18179119026329E22,4.1435801567934115E47,9.974080520671944E42,1.1664003347947077E44,4.897800487507812E42,1.0719494446007176E51,2.8610743577299917E67,1.6943847590525843E37,2.6104179336938075E38,8.125363327060258E68,1.12873792253995E47,2.207229563456007E32,4.014955854926304E52,2.112273187608075E74,7.344108498018945E68,2.553638266504376E50,3.682914765564803E45,
1.574854456104103E41,7.88553231470352E46,7.80558831118383E47,2.798059448083695E60,2.102780237761054E61,8.64669669147364E68,2.170937004162508E55,3.2352963846985477E75,1.47273920929517E69,8.632435949092594E44,4.380695200503494E50,9.807809785151461E47,1.383715251468084E50,6.18179119026329E22,4.1435801567934115E47,2.101522582333626E46,2.0616050040298843E44,5.390398147986089E42,1.0719494446007176E51,2.8610743577299917E67,1.6943847590525843E37,3.2496271964047105E42,8.125363327060258E68,1.12873792253995E47,2.207229563456007E32,4.014955854926304E52,2.11227319004292E74,7.344108498018945E68,2.553638266504376E50,4.420309929433653E45,
3.315996526374964E43,7.88553231470352E46,7.80558831118383E47,2.798059448083695E60,1.2022355029379763E62,4.1580589395213737E73,2.170937004162508E55,3.2352963846985477E75,2.0450634668477412E73,8.632435949092594E44,4.380695200503494E50,9.807809785151461E47,1.383715251468084E50,6.18179119026329E22,5.859907265083434E47,2.101522582333626E46,2.061605004466139E44,1.1408549695924748E44,2.4336144317703588E51,7.608941719860865E68,3.931686099497266E38,3.2496271964047105E42,3.018367826409734E73,1.12873792253995E47,2.2072295640684137E32,4.014955854926304E52,2.11227319004292E74,7.344108498018945E68,2.553638266504376E50,1.3825091944762956E47,
1.8472713428841405E44,7.885538552088366E46,2.2105659863510313E50,2.798059448083695E60,1.2366884532121606E65,4.1580589395213737E73,7.068073073785154E55,3.2352963846985477E75,2.0450634668477412E73,8.632435949092594E44,8.015437203837172E51,1.4326336235883696E48,1.383715251468084E50,6.425355317756756E22,3.910961006727619E53,6.040571131271861E50,5.349184713745663E48,1.1408549695924748E44,2.4336144317703588E51,1.5415689924623642E69,3.931686099497266E38,3.249627196405348E42,4.923682797512179E74,1.12873792253995E47,2.207229565074461E32,4.719401776702933E52,2.11227319004292E74,7.344108498018945E68,2.553638266504376E50,6.24946620465416E51,
